cont_title,dma,cont_recog_start_time,cont_recog_end_time,show_name,genre,overview
The White Lotus,New Orleans,11/16/22 0:40,11/16/22 0:59,The White Lotus,Animation,Follow the exploits of various guests and employees at an exclusive tropical resort over the span of a week as with each passing day a darker complexity emerges in these pictureperfect travelers the hotels cheerful employees and the idyllic locale itself
Friends,Chico-Redding,11/16/22 0:33,11/16/22 0:59,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,Champaign&Sprngfld-Decatur,11/16/22 0:13,11/16/22 0:13,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Harrisburg-Lncstr-Leb-York,11/16/22 0:32,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Los Angeles,11/16/22 0:46,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Tampa-St. Pete (Sarasota),11/16/22 0:31,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Pittsburgh,11/16/22 0:55,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Charlotte,11/16/22 0:07,11/16/22 0:17,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Friends,Cleveland-Akron (Canton),11/16/22 0:00,11/16/22 0:00,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Friends,Sioux Falls(Mitchell),11/16/22 0:35,11/16/22 0:35,Friends,Drama,Six young people from New York City on their own and struggling to survive in the real world find the companionship comfort and support they get from each other to be the perfect antidote to the pressures of life
Yellowstone,New York,11/16/22 0:00,11/16/22 0:45,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Houston,11/16/22 0:25,11/16/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
